name,step,PR_inf,slope,PR_at_8192,r2,bias
model.layers.1.mlp.gate_proj,262,114.04500693255015,59.2214410884853,59.93837816395154,0.9210716426751173,0.5255677541358825
model.layers.1.mlp.gate_proj,548,76.06442715836265,6.9302968291906675,97.89880985846726,0.3979025686558936,1.2870511685396175
model.layers.1.mlp.gate_proj,813,49.86100442075187,6.834374831235997,43.30505291008704,0.5463100546882311,0.8685154543750772
model.layers.1.mlp.up_proj,0,56.14867538750007,38.141064132783434,42.13539906068989,0.9924144798429984,0.7504255224170463
model.layers.1.mlp.up_proj,262,116.63388855101383,52.96982788318819,64.81560590889094,0.9134892361304765,0.5557184683981587
model.layers.1.mlp.up_proj,548,97.11845608001093,9.777699706534614,114.33968478294952,0.7224847107593497,1.1773218953228715
model.layers.1.mlp.up_proj,813,62.51773507152582,12.817123076466066,51.802139971481786,0.6747317145893086,0.8285991153104884
model.layers.1.self_attn.k_proj,0,9.87652757535001,54.77707629671055,8.432768398171168,0.7807504093093144,0.853819151906972
model.layers.1.self_attn.k_proj,262,18.44416728190189,13.732651117264835,17.77755034270621,0.8486082602223561,0.9638575746463875
model.layers.1.self_attn.k_proj,548,19.622229968687023,20.55674128166494,18.62643136539268,0.9571462554268463,0.9492515068428293
model.layers.1.self_attn.k_proj,813,22.096986087463396,18.083158743957082,21.516128728827812,0.9592894032027083,0.9737132767185327
model.layers.1.self_attn.o_proj,0,45.37636480029818,30.150906297684585,36.18393316598427,0.973300043985005,0.7974180683100137
model.layers.1.self_attn.o_proj,262,163.6668833688825,67.17142504932286,64.03486922726542,0.9548176077910718,0.39125122877142887
model.layers.1.self_attn.o_proj,548,109.69476494127215,9.149843653490278,111.31379694247461,0.877441817066266,1.0147594281465413
model.layers.1.self_attn.o_proj,813,54.59354896331202,4.764847816662745,38.21516085400937,0.08005865195893214,0.6999940758511732
model.layers.1.self_attn.q_proj,0,2.547531433852187,63.22158899196933,2.6382650482498247,0.4081040038323963,1.035616288455541
model.layers.1.self_attn.q_proj,262,14.108510543898442,45.85770092717879,13.441572035962336,0.9450132825029368,0.9527279292976437
model.layers.1.self_attn.q_proj,548,4.379614634215826,-116.02495041466695,7.244667844776492,0.19598068508805944,1.6541792942642446
model.layers.1.self_attn.q_proj,813,4.892694546014228,-82.1580920301148,9.668141630047787,0.06905963754623579,1.9760362187179283
model.layers.1.self_attn.v_proj,0,5.9518544863258525,257.9297227683179,5.350586918095515,0.9811172183442977,0.8989781135255027
model.layers.1.self_attn.v_proj,262,50.00623975368192,159.22016499375005,25.069645848294808,0.9957395692662007,0.5013303534075255
model.layers.1.self_attn.v_proj,548,31.431341668100472,186.31112909591891,23.34474908218484,0.9801485243703815,0.7427220043195712
model.layers.1.self_attn.v_proj,813,35.09036027736067,205.86702991645558,22.271209714695573,0.982685849674144,0.6346817057066336
model.layers.12.mlp.down_proj,0,124.18966183766317,3.0664481218654114,132.60047315594778,0.6658394851341423,1.067725535232385
model.layers.12.mlp.down_proj,262,464.109853219326,5.439918259608453,404.4071620265002,0.9216323390626122,0.8713608625658462
model.layers.12.mlp.down_proj,548,963.0509374152865,9.41399542133114,388.31295891362157,0.9853810739742029,0.40321123611156756
model.layers.12.mlp.down_proj,813,1572.7069710140918,10.90490316903915,423.9243161459969,0.9860001358705084,0.26955073256440626
model.layers.12.mlp.gate_proj,0,542.2498324311083,3.837105873324484,444.30575878789216,0.986586666113633,0.8193746354810358
model.layers.12.mlp.gate_proj,262,358.23280324220053,7.206659832327683,366.3416408137671,0.7669595080735643,1.02263566456834
model.layers.12.mlp.gate_proj,548,,22.171538492967755,429.88968017626974,0.9852591945225125,
model.layers.12.mlp.gate_proj,813,,38.233045552557826,392.234232808972,0.9844559107862146,
model.layers.12.mlp.up_proj,0,344.8761333201456,3.2100253587472083,310.51779505085847,0.9905861984422022,0.9003748449087587
model.layers.12.mlp.up_proj,262,282.1550631223821,5.177472804829305,326.1756184757469,0.5971839225748968,1.1560154720111164
