name,step,PR_inf,slope,PR_at_8192,r2,bias
model.layers.4.self_attn.v_proj,262,34.22346177141013,-0.35027115970604367,34.10822822212568,0.21441944689427606,0.9966329078556071
model.layers.4.self_attn.v_proj,548,37.14215445778216,-0.37473533171044004,37.01536513147841,0.24961532853958823,0.9965863766344554
model.layers.4.self_attn.v_proj,813,37.52923314430078,-0.4084210483579056,37.42119267682063,0.2696601386860834,0.9971211650644517
model.layers.8.mlp.down_proj,0,270.4817050893229,0.8335927356451406,263.07845823901323,0.9919016216022726,0.9726293989167777
model.layers.8.mlp.down_proj,262,428.3980682657173,1.2638304577459967,402.93888246272513,0.9997846222919707,0.9405711937356335
model.layers.8.mlp.down_proj,548,511.4020011599658,1.1168229543063493,477.5161364800237,0.9957414181385775,0.9337392802470817
model.layers.8.mlp.down_proj,813,551.5626665161595,1.176696377473882,509.02786770137254,0.9963071875009808,0.9228831075833143
model.layers.8.mlp.gate_proj,0,142.72434760630222,0.7432391501477186,140.00076688822355,0.9756284853903548,0.9809171962334589
model.layers.8.mlp.gate_proj,262,264.7085212512775,0.9449910772462078,256.3300779851556,0.9898005629620752,0.9683484187569142
model.layers.8.mlp.gate_proj,548,283.37903895817044,0.9223370240298233,273.6617757460294,0.9910081083216015,0.9657093084659115
model.layers.8.mlp.gate_proj,813,294.29899223380556,0.95244801325004,283.1588986006265,0.9923632065639718,0.962147020794659
model.layers.8.mlp.up_proj,0,142.72434760630222,0.7432391501477186,140.00076688822355,0.9756284853903548,0.9809171962334589
model.layers.8.mlp.up_proj,262,264.7085212512775,0.9449910772462078,256.3300779851556,0.9898005629620752,0.9683484187569142
model.layers.8.mlp.up_proj,548,283.37903895817044,0.9223370240298233,273.6617757460294,0.9910081083216015,0.9657093084659115
model.layers.8.mlp.up_proj,813,294.29899223380556,0.95244801325004,283.1588986006265,0.9923632065639718,0.962147020794659
model.layers.8.self_attn.k_proj,0,41.967711905495726,0.9714590422382465,41.28605986682322,0.7064930897539783,0.9837577030597363
model.layers.8.self_attn.k_proj,262,40.590813437607345,-0.04654220955616192,40.48731338518371,0.008345855790877987,0.9974501606728644
model.layers.8.self_attn.k_proj,548,40.610422942502524,-0.01544695600417451,40.47184508835267,0.0006303636858203676,0.9965876283941674
model.layers.8.self_attn.k_proj,813,40.77358709323574,0.0030201439412655567,40.62763346238512,2.228196109299585e-05,0.9964203877741521
model.layers.8.self_attn.o_proj,0,43.07823216103337,3.7651050195311426,42.083956984087656,0.9916386942165061,0.9769193133731915
model.layers.8.self_attn.o_proj,262,108.97102668684491,0.9143988092944392,106.95842200780822,0.9478058775038817,0.9815308275949313
model.layers.8.self_attn.o_proj,548,112.50395711454844,0.9825810522368671,110.00145198927788,0.9324723416464785,0.9777562924055856
model.layers.8.self_attn.o_proj,813,112.86630305281312,1.0391020881127988,110.36090855355685,0.9439827861222485,0.9778021036262353
model.layers.8.self_attn.q_proj,0,41.967711905495726,0.9714590422382465,41.28605986682322,0.7064930897539783,0.9837577030597363
model.layers.8.self_attn.q_proj,262,40.590813437607345,-0.04654220955616192,40.48731338518371,0.008345855790877987,0.9974501606728644
model.layers.8.self_attn.q_proj,548,40.610422942502524,-0.01544695600417451,40.47184508835267,0.0006303636858203676,0.9965876283941674
model.layers.8.self_attn.q_proj,813,40.77358709323574,0.0030201439412655567,40.62763346238512,2.228196109299585e-05,0.9964203877741521
model.layers.8.self_attn.v_proj,0,41.967711905495726,0.9714590422382465,41.28605986682322,0.7064930897539783,0.9837577030597363
model.layers.8.self_attn.v_proj,262,40.590813437607345,-0.04654220955616192,40.48731338518371,0.008345855790877987,0.9974501606728644
model.layers.8.self_attn.v_proj,548,40.610422942502524,-0.01544695600417451,40.47184508835267,0.0006303636858203676,0.9965876283941674
model.layers.8.self_attn.v_proj,813,40.77358709323574,0.0030201439412655567,40.62763346238512,2.228196109299585e-05,0.9964203877741521
